,chunk_name,Recording_ID,English_name,Genus,Specific_epithet
3918,archive\chunks\Ficedula-hypoleuca-246422_5.mp3,246422,European Pied Flycatcher,Ficedula,hypoleuca
3919,archive\chunks\Ficedula-hypoleuca-246422_6.mp3,246422,European Pied Flycatcher,Ficedula,hypoleuca
3920,archive\chunks\Ficedula-hypoleuca-246422_7.mp3,246422,European Pied Flycatcher,Ficedula,hypoleuca
3921,archive\chunks\Ficedula-hypoleuca-246422_8.mp3,246422,European Pied Flycatcher,Ficedula,hypoleuca
3922,archive\chunks\Ficedula-hypoleuca-246422_9.mp3,246422,European Pied Flycatcher,Ficedula,hypoleuca
3923,archive\chunks\Ficedula-hypoleuca-246422_10.mp3,246422,European Pied Flycatcher,Ficedula,hypoleuca
3924,archive\chunks\Ficedula-hypoleuca-246422_11.mp3,246422,European Pied Flycatcher,Ficedula,hypoleuca
3925,archive\chunks\Ficedula-hypoleuca-246422_12.mp3,246422,European Pied Flycatcher,Ficedula,hypoleuca
3926,archive\chunks\Ficedula-hypoleuca-246422_13.mp3,246422,European Pied Flycatcher,Ficedula,hypoleuca
3927,archive\chunks\Ficedula-hypoleuca-247323_0.mp3,247323,European Pied Flycatcher,Ficedula,hypoleuca
3928,archive\chunks\Ficedula-hypoleuca-247323_1.mp3,247323,European Pied Flycatcher,Ficedula,hypoleuca
3929,archive\chunks\Ficedula-hypoleuca-292844_0.mp3,292844,European Pied Flycatcher,Ficedula,hypoleuca
3930,archive\chunks\Ficedula-hypoleuca-292844_1.mp3,292844,European Pied Flycatcher,Ficedula,hypoleuca
3931,archive\chunks\Ficedula-hypoleuca-314250_0.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3932,archive\chunks\Ficedula-hypoleuca-314250_1.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3933,archive\chunks\Ficedula-hypoleuca-314250_2.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3934,archive\chunks\Ficedula-hypoleuca-314250_3.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3935,archive\chunks\Ficedula-hypoleuca-314250_4.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3936,archive\chunks\Ficedula-hypoleuca-314250_5.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3937,archive\chunks\Ficedula-hypoleuca-314250_6.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3938,archive\chunks\Ficedula-hypoleuca-314250_7.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3939,archive\chunks\Ficedula-hypoleuca-314250_8.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3940,archive\chunks\Ficedula-hypoleuca-314250_9.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3941,archive\chunks\Ficedula-hypoleuca-314250_10.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3942,archive\chunks\Ficedula-hypoleuca-314250_11.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3943,archive\chunks\Ficedula-hypoleuca-314250_12.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3944,archive\chunks\Ficedula-hypoleuca-314250_13.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3945,archive\chunks\Ficedula-hypoleuca-314250_14.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3946,archive\chunks\Ficedula-hypoleuca-314250_15.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3947,archive\chunks\Ficedula-hypoleuca-314250_16.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3948,archive\chunks\Ficedula-hypoleuca-314250_17.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3949,archive\chunks\Ficedula-hypoleuca-314250_18.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3950,archive\chunks\Ficedula-hypoleuca-314250_19.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3951,archive\chunks\Ficedula-hypoleuca-314250_20.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3952,archive\chunks\Ficedula-hypoleuca-314250_21.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3953,archive\chunks\Ficedula-hypoleuca-314250_22.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3954,archive\chunks\Ficedula-hypoleuca-314250_23.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3955,archive\chunks\Ficedula-hypoleuca-314250_24.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3956,archive\chunks\Ficedula-hypoleuca-314250_25.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3957,archive\chunks\Ficedula-hypoleuca-314250_26.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3958,archive\chunks\Ficedula-hypoleuca-314250_27.mp3,314250,European Pied Flycatcher,Ficedula,hypoleuca
3959,archive\chunks\Ficedula-hypoleuca-320012_0.mp3,320012,European Pied Flycatcher,Ficedula,hypoleuca
3960,archive\chunks\Ficedula-hypoleuca-370034_0.mp3,370034,European Pied Flycatcher,Ficedula,hypoleuca
3961,archive\chunks\Ficedula-hypoleuca-370034_1.mp3,370034,European Pied Flycatcher,Ficedula,hypoleuca
3962,archive\chunks\Ficedula-hypoleuca-370034_2.mp3,370034,European Pied Flycatcher,Ficedula,hypoleuca
3963,archive\chunks\Ficedula-hypoleuca-370034_3.mp3,370034,European Pied Flycatcher,Ficedula,hypoleuca
3964,archive\chunks\Ficedula-hypoleuca-370034_4.mp3,370034,European Pied Flycatcher,Ficedula,hypoleuca
3965,archive\chunks\Ficedula-hypoleuca-370367_0.mp3,370367,European Pied Flycatcher,Ficedula,hypoleuca
3966,archive\chunks\Ficedula-hypoleuca-370367_1.mp3,370367,European Pied Flycatcher,Ficedula,hypoleuca
3967,archive\chunks\Ficedula-hypoleuca-370367_2.mp3,370367,European Pied Flycatcher,Ficedula,hypoleuca
3968,archive\chunks\Ficedula-hypoleuca-370367_3.mp3,370367,European Pied Flycatcher,Ficedula,hypoleuca
3969,archive\chunks\Ficedula-hypoleuca-370368_0.mp3,370368,European Pied Flycatcher,Ficedula,hypoleuca
3970,archive\chunks\Ficedula-hypoleuca-370368_1.mp3,370368,European Pied Flycatcher,Ficedula,hypoleuca
3971,archive\chunks\Ficedula-hypoleuca-370368_2.mp3,370368,European Pied Flycatcher,Ficedula,hypoleuca
3972,archive\chunks\Ficedula-hypoleuca-372225_0.mp3,372225,European Pied Flycatcher,Ficedula,hypoleuca
3973,archive\chunks\Ficedula-hypoleuca-372225_1.mp3,372225,European Pied Flycatcher,Ficedula,hypoleuca
3974,archive\chunks\Ficedula-hypoleuca-372226_0.mp3,372226,European Pied Flycatcher,Ficedula,hypoleuca
3975,archive\chunks\Ficedula-hypoleuca-372227_0.mp3,372227,European Pied Flycatcher,Ficedula,hypoleuca
3976,archive\chunks\Ficedula-hypoleuca-374327_0.mp3,374327,European Pied Flycatcher,Ficedula,hypoleuca
3977,archive\chunks\Ficedula-hypoleuca-374327_1.mp3,374327,European Pied Flycatcher,Ficedula,hypoleuca
3978,archive\chunks\Ficedula-hypoleuca-375842_0.mp3,375842,European Pied Flycatcher,Ficedula,hypoleuca
3979,archive\chunks\Ficedula-hypoleuca-375842_1.mp3,375842,European Pied Flycatcher,Ficedula,hypoleuca
3980,archive\chunks\Ficedula-hypoleuca-401807_0.mp3,401807,European Pied Flycatcher,Ficedula,hypoleuca
3981,archive\chunks\Ficedula-hypoleuca-401808_0.mp3,401808,European Pied Flycatcher,Ficedula,hypoleuca
3982,archive\chunks\Ficedula-hypoleuca-413420_0.mp3,413420,European Pied Flycatcher,Ficedula,hypoleuca
3983,archive\chunks\Ficedula-hypoleuca-413420_1.mp3,413420,European Pied Flycatcher,Ficedula,hypoleuca
3984,archive\chunks\Ficedula-hypoleuca-413420_2.mp3,413420,European Pied Flycatcher,Ficedula,hypoleuca
3985,archive\chunks\Ficedula-hypoleuca-415291_0.mp3,415291,European Pied Flycatcher,Ficedula,hypoleuca
3986,archive\chunks\Ficedula-hypoleuca-415291_1.mp3,415291,European Pied Flycatcher,Ficedula,hypoleuca
3987,archive\chunks\Ficedula-hypoleuca-415291_2.mp3,415291,European Pied Flycatcher,Ficedula,hypoleuca
3988,archive\chunks\Ficedula-hypoleuca-415632_0.mp3,415632,European Pied Flycatcher,Ficedula,hypoleuca
3989,archive\chunks\Ficedula-hypoleuca-420072_0.mp3,420072,European Pied Flycatcher,Ficedula,hypoleuca
3990,archive\chunks\Ficedula-hypoleuca-420072_1.mp3,420072,European Pied Flycatcher,Ficedula,hypoleuca
3991,archive\chunks\Ficedula-hypoleuca-420072_2.mp3,420072,European Pied Flycatcher,Ficedula,hypoleuca
3992,archive\chunks\Ficedula-hypoleuca-420072_3.mp3,420072,European Pied Flycatcher,Ficedula,hypoleuca
3993,archive\chunks\Ficedula-hypoleuca-474126_0.mp3,474126,European Pied Flycatcher,Ficedula,hypoleuca
3994,archive\chunks\Ficedula-hypoleuca-474126_1.mp3,474126,European Pied Flycatcher,Ficedula,hypoleuca
3995,archive\chunks\Ficedula-hypoleuca-474126_2.mp3,474126,European Pied Flycatcher,Ficedula,hypoleuca
3996,archive\chunks\Ficedula-hypoleuca-474126_3.mp3,474126,European Pied Flycatcher,Ficedula,hypoleuca
3997,archive\chunks\Ficedula-hypoleuca-474126_4.mp3,474126,European Pied Flycatcher,Ficedula,hypoleuca
3998,archive\chunks\Ficedula-hypoleuca-474126_5.mp3,474126,European Pied Flycatcher,Ficedula,hypoleuca
3999,archive\chunks\Ficedula-hypoleuca-474126_6.mp3,474126,European Pied Flycatcher,Ficedula,hypoleuca
4000,archive\chunks\Ficedula-hypoleuca-474126_7.mp3,474126,European Pied Flycatcher,Ficedula,hypoleuca
4001,archive\chunks\Ficedula-hypoleuca-474126_8.mp3,474126,European Pied Flycatcher,Ficedula,hypoleuca
4002,archive\chunks\Ficedula-hypoleuca-474126_9.mp3,474126,European Pied Flycatcher,Ficedula,hypoleuca
4003,archive\chunks\Ficedula-hypoleuca-474126_10.mp3,474126,European Pied Flycatcher,Ficedula,hypoleuca
4004,archive\chunks\Ficedula-hypoleuca-474126_11.mp3,474126,European Pied Flycatcher,Ficedula,hypoleuca
4005,archive\chunks\Ficedula-hypoleuca-474130_0.mp3,474130,European Pied Flycatcher,Ficedula,hypoleuca
4006,archive\chunks\Ficedula-hypoleuca-474130_1.mp3,474130,European Pied Flycatcher,Ficedula,hypoleuca
4007,archive\chunks\Ficedula-hypoleuca-474130_2.mp3,474130,European Pied Flycatcher,Ficedula,hypoleuca
4008,archive\chunks\Ficedula-hypoleuca-474130_3.mp3,474130,European Pied Flycatcher,Ficedula,hypoleuca
4009,archive\chunks\Ficedula-hypoleuca-474130_4.mp3,474130,European Pied Flycatcher,Ficedula,hypoleuca
4010,archive\chunks\Ficedula-hypoleuca-474130_5.mp3,474130,European Pied Flycatcher,Ficedula,hypoleuca
4011,archive\chunks\Ficedula-hypoleuca-474130_6.mp3,474130,European Pied Flycatcher,Ficedula,hypoleuca
4012,archive\chunks\Ficedula-hypoleuca-474130_7.mp3,474130,European Pied Flycatcher,Ficedula,hypoleuca
4013,archive\chunks\Ficedula-hypoleuca-474130_8.mp3,474130,European Pied Flycatcher,Ficedula,hypoleuca
4014,archive\chunks\Ficedula-hypoleuca-474130_9.mp3,474130,European Pied Flycatcher,Ficedula,hypoleuca
4015,archive\chunks\Ficedula-hypoleuca-474130_10.mp3,474130,European Pied Flycatcher,Ficedula,hypoleuca
4016,archive\chunks\Ficedula-hypoleuca-475982_0.mp3,475982,European Pied Flycatcher,Ficedula,hypoleuca
4017,archive\chunks\Ficedula-hypoleuca-475982_1.mp3,475982,European Pied Flycatcher,Ficedula,hypoleuca
4018,archive\chunks\Ficedula-hypoleuca-475982_2.mp3,475982,European Pied Flycatcher,Ficedula,hypoleuca
4019,archive\chunks\Ficedula-hypoleuca-475982_3.mp3,475982,European Pied Flycatcher,Ficedula,hypoleuca
4020,archive\chunks\Ficedula-hypoleuca-475982_4.mp3,475982,European Pied Flycatcher,Ficedula,hypoleuca
4021,archive\chunks\Ficedula-hypoleuca-475982_5.mp3,475982,European Pied Flycatcher,Ficedula,hypoleuca
4022,archive\chunks\Ficedula-hypoleuca-504422_0.mp3,504422,European Pied Flycatcher,Ficedula,hypoleuca
4023,archive\chunks\Ficedula-hypoleuca-520118_0.mp3,520118,European Pied Flycatcher,Ficedula,hypoleuca
4024,archive\chunks\Ficedula-hypoleuca-520118_1.mp3,520118,European Pied Flycatcher,Ficedula,hypoleuca
4025,archive\chunks\Ficedula-hypoleuca-530124_0.mp3,530124,European Pied Flycatcher,Ficedula,hypoleuca
4026,archive\chunks\Ficedula-hypoleuca-530124_1.mp3,530124,European Pied Flycatcher,Ficedula,hypoleuca
4027,archive\chunks\Ficedula-hypoleuca-530409_0.mp3,530409,European Pied Flycatcher,Ficedula,hypoleuca
4028,archive\chunks\Ficedula-parva-133112_0.mp3,133112,Red-breasted Flycatcher,Ficedula,parva
4029,archive\chunks\Ficedula-parva-133112_1.mp3,133112,Red-breasted Flycatcher,Ficedula,parva
4030,archive\chunks\Ficedula-parva-134548_0.mp3,134548,Red-breasted Flycatcher,Ficedula,parva
4031,archive\chunks\Ficedula-parva-134548_1.mp3,134548,Red-breasted Flycatcher,Ficedula,parva
4032,archive\chunks\Ficedula-parva-134548_2.mp3,134548,Red-breasted Flycatcher,Ficedula,parva
4033,archive\chunks\Ficedula-parva-134548_3.mp3,134548,Red-breasted Flycatcher,Ficedula,parva
4034,archive\chunks\Ficedula-parva-134548_4.mp3,134548,Red-breasted Flycatcher,Ficedula,parva
4035,archive\chunks\Ficedula-parva-134676_0.mp3,134676,Red-breasted Flycatcher,Ficedula,parva
4036,archive\chunks\Ficedula-parva-135523_0.mp3,135523,Red-breasted Flycatcher,Ficedula,parva
4037,archive\chunks\Ficedula-parva-135523_1.mp3,135523,Red-breasted Flycatcher,Ficedula,parva
4038,archive\chunks\Ficedula-parva-135524_0.mp3,135524,Red-breasted Flycatcher,Ficedula,parva
4039,archive\chunks\Ficedula-parva-135524_1.mp3,135524,Red-breasted Flycatcher,Ficedula,parva
4040,archive\chunks\Ficedula-parva-135524_2.mp3,135524,Red-breasted Flycatcher,Ficedula,parva
4041,archive\chunks\Ficedula-parva-135524_3.mp3,135524,Red-breasted Flycatcher,Ficedula,parva
4042,archive\chunks\Ficedula-parva-135618_0.mp3,135618,Red-breasted Flycatcher,Ficedula,parva
4043,archive\chunks\Ficedula-parva-135618_1.mp3,135618,Red-breasted Flycatcher,Ficedula,parva
4044,archive\chunks\Ficedula-parva-135618_2.mp3,135618,Red-breasted Flycatcher,Ficedula,parva
4045,archive\chunks\Ficedula-parva-135618_3.mp3,135618,Red-breasted Flycatcher,Ficedula,parva
4046,archive\chunks\Ficedula-parva-135618_4.mp3,135618,Red-breasted Flycatcher,Ficedula,parva
4047,archive\chunks\Ficedula-parva-178228_0.mp3,178228,Red-breasted Flycatcher,Ficedula,parva
4048,archive\chunks\Ficedula-parva-178228_1.mp3,178228,Red-breasted Flycatcher,Ficedula,parva
4049,archive\chunks\Ficedula-parva-178228_2.mp3,178228,Red-breasted Flycatcher,Ficedula,parva
4050,archive\chunks\Ficedula-parva-178228_3.mp3,178228,Red-breasted Flycatcher,Ficedula,parva
4051,archive\chunks\Ficedula-parva-178228_4.mp3,178228,Red-breasted Flycatcher,Ficedula,parva
4052,archive\chunks\Ficedula-parva-178228_5.mp3,178228,Red-breasted Flycatcher,Ficedula,parva
4053,archive\chunks\Ficedula-parva-178228_6.mp3,178228,Red-breasted Flycatcher,Ficedula,parva
4054,archive\chunks\Ficedula-parva-178228_7.mp3,178228,Red-breasted Flycatcher,Ficedula,parva
4055,archive\chunks\Ficedula-parva-178228_8.mp3,178228,Red-breasted Flycatcher,Ficedula,parva
4056,archive\chunks\Ficedula-parva-178228_9.mp3,178228,Red-breasted Flycatcher,Ficedula,parva
4057,archive\chunks\Ficedula-parva-178228_10.mp3,178228,Red-breasted Flycatcher,Ficedula,parva
4058,archive\chunks\Ficedula-parva-178229_0.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4059,archive\chunks\Ficedula-parva-178229_1.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4060,archive\chunks\Ficedula-parva-178229_2.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4061,archive\chunks\Ficedula-parva-178229_3.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4062,archive\chunks\Ficedula-parva-178229_4.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4063,archive\chunks\Ficedula-parva-178229_5.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4064,archive\chunks\Ficedula-parva-178229_6.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4065,archive\chunks\Ficedula-parva-178229_7.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4066,archive\chunks\Ficedula-parva-178229_8.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4067,archive\chunks\Ficedula-parva-178229_9.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4068,archive\chunks\Ficedula-parva-178229_10.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4069,archive\chunks\Ficedula-parva-178229_11.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4070,archive\chunks\Ficedula-parva-178229_12.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4071,archive\chunks\Ficedula-parva-178229_13.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4072,archive\chunks\Ficedula-parva-178229_14.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4073,archive\chunks\Ficedula-parva-178229_15.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4074,archive\chunks\Ficedula-parva-178229_16.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4075,archive\chunks\Ficedula-parva-178229_17.mp3,178229,Red-breasted Flycatcher,Ficedula,parva
4076,archive\chunks\Ficedula-parva-178851_0.mp3,178851,Red-breasted Flycatcher,Ficedula,parva
4077,archive\chunks\Ficedula-parva-179550_0.mp3,179550,Red-breasted Flycatcher,Ficedula,parva
4078,archive\chunks\Ficedula-parva-179550_1.mp3,179550,Red-breasted Flycatcher,Ficedula,parva
4079,archive\chunks\Ficedula-parva-179550_2.mp3,179550,Red-breasted Flycatcher,Ficedula,parva
4080,archive\chunks\Ficedula-parva-179550_3.mp3,179550,Red-breasted Flycatcher,Ficedula,parva
4081,archive\chunks\Ficedula-parva-179550_4.mp3,179550,Red-breasted Flycatcher,Ficedula,parva
4082,archive\chunks\Ficedula-parva-179550_5.mp3,179550,Red-breasted Flycatcher,Ficedula,parva
4083,archive\chunks\Ficedula-parva-179550_6.mp3,179550,Red-breasted Flycatcher,Ficedula,parva
4084,archive\chunks\Ficedula-parva-180308_0.mp3,180308,Red-breasted Flycatcher,Ficedula,parva
4085,archive\chunks\Ficedula-parva-180308_1.mp3,180308,Red-breasted Flycatcher,Ficedula,parva
4086,archive\chunks\Ficedula-parva-181152_0.mp3,181152,Red-breasted Flycatcher,Ficedula,parva
4087,archive\chunks\Ficedula-parva-181152_1.mp3,181152,Red-breasted Flycatcher,Ficedula,parva
4088,archive\chunks\Ficedula-parva-181152_2.mp3,181152,Red-breasted Flycatcher,Ficedula,parva
4089,archive\chunks\Ficedula-parva-181152_3.mp3,181152,Red-breasted Flycatcher,Ficedula,parva
4090,archive\chunks\Ficedula-parva-193326_0.mp3,193326,Red-breasted Flycatcher,Ficedula,parva
4091,archive\chunks\Ficedula-parva-193327_0.mp3,193327,Red-breasted Flycatcher,Ficedula,parva
4092,archive\chunks\Ficedula-parva-194065_0.mp3,194065,Red-breasted Flycatcher,Ficedula,parva
4093,archive\chunks\Ficedula-parva-194065_1.mp3,194065,Red-breasted Flycatcher,Ficedula,parva
4094,archive\chunks\Ficedula-parva-194065_2.mp3,194065,Red-breasted Flycatcher,Ficedula,parva
4095,archive\chunks\Ficedula-parva-194065_3.mp3,194065,Red-breasted Flycatcher,Ficedula,parva
4096,archive\chunks\Ficedula-parva-194065_4.mp3,194065,Red-breasted Flycatcher,Ficedula,parva
4097,archive\chunks\Ficedula-parva-194066_0.mp3,194066,Red-breasted Flycatcher,Ficedula,parva
4098,archive\chunks\Ficedula-parva-194066_1.mp3,194066,Red-breasted Flycatcher,Ficedula,parva
4099,archive\chunks\Ficedula-parva-199132_0.mp3,199132,Red-breasted Flycatcher,Ficedula,parva
4100,archive\chunks\Ficedula-parva-199132_1.mp3,199132,Red-breasted Flycatcher,Ficedula,parva
4101,archive\chunks\Ficedula-parva-199482_0.mp3,199482,Red-breasted Flycatcher,Ficedula,parva
4102,archive\chunks\Ficedula-parva-199482_1.mp3,199482,Red-breasted Flycatcher,Ficedula,parva
4103,archive\chunks\Ficedula-parva-199482_2.mp3,199482,Red-breasted Flycatcher,Ficedula,parva
4104,archive\chunks\Ficedula-parva-199482_3.mp3,199482,Red-breasted Flycatcher,Ficedula,parva
4105,archive\chunks\Ficedula-parva-199482_4.mp3,199482,Red-breasted Flycatcher,Ficedula,parva
4106,archive\chunks\Ficedula-parva-199482_5.mp3,199482,Red-breasted Flycatcher,Ficedula,parva
4107,archive\chunks\Ficedula-parva-237301_0.mp3,237301,Red-breasted Flycatcher,Ficedula,parva
4108,archive\chunks\Ficedula-parva-246321_0.mp3,246321,Red-breasted Flycatcher,Ficedula,parva
4109,archive\chunks\Ficedula-parva-246321_1.mp3,246321,Red-breasted Flycatcher,Ficedula,parva
4110,archive\chunks\Ficedula-parva-316275_0.mp3,316275,Red-breasted Flycatcher,Ficedula,parva
4111,archive\chunks\Ficedula-parva-316275_1.mp3,316275,Red-breasted Flycatcher,Ficedula,parva
4112,archive\chunks\Ficedula-parva-316275_2.mp3,316275,Red-breasted Flycatcher,Ficedula,parva
4113,archive\chunks\Ficedula-parva-316275_3.mp3,316275,Red-breasted Flycatcher,Ficedula,parva
